,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
2580,第四期下,6725774212473222632,,0, 哈哈哈哈哈哈哈哈哈哈哈,367,5
2581,第四期下,6725774253631927882,,0,哪个唐输不起,368,1
2582,第四期下,6725775817710224380,,0,S卡 : 哈哈哈哈哈哈哈哈哈哈哈,367,1
2583,第四期下,6725776885935177654,,0,唐一菲估计彻底黄了，这次没圈粉还惹了黑还退赛,366,159
2584,第四期下,6725777225557715370,,2,曹骏,365,4
2585,第四期下,6725777566143284051,,1,我还是喜欢曹骏,365,26
2586,第四期下,6725782887901365703,Nini,0, 拜托大家给曹骏投票让他回来啊,369,16
2587,第四期下,6725783449812273932,诺丝托佳,0,  助力一下曹俊啊啊啊啊,369,14
2588,第四期下,6725783450051661162,,0, 把曹俊投回来吧,369,5
2589,第四期下,6725784132611674113,江江江江 ~    ,0,天呐 因为不想演艾莉所以退赛吗,369,0
2590,第四期下,6725786274935353480,,0,问上的是不是傻子啊？,365,3
2591,第四期下,6725787265709306280,,0, 支持下曹俊，还可以,369,1
2592,第四期下,6725788458746881065,胡廷艳,3,  把曹俊投回来,368,0
2593,第四期下,6725790043837240870,,0,心疼曹俊，我觉得他才演的好,365,25
2594,第四期下,6725791453848998760,,0, 妈的曹俊给爷火 ！,369,0
2595,第四期下,6725791697026392386,,0, 唐一菲反正也没人看你,367,43
2596,第四期下,6725793087026118244,,0,真的退了？,368,8
2597,第四期下,6725793397485012411,,0,晏紫东加油加油,369,0
2598,第四期下,6725793293746581557,,0, 助力一下曹俊啊啊啊啊,367,0
2599,第四期下,6725800993231449441,,0,我给曹骏投票了,367,9
2600,第四期下,6725807174116195121,,0,给曹骏投票去,365,7
2601,第四期下,6725809811667492256,四一酱🍤,0, 我觉得曹骏好,367,0
2602,第四期下,6725813052126721016,,0, 给曹骏投票回来吧,365,6
2603,第四期下,6725931716377243723,,0, 曹骏太乖了，会哭的孩子才有糖吃,368,6
2604,第四期下,6725936358999183046,,0,希望曹俊回来吧,365,6
2605,第四期下,6725947099361821508,李莹,0,退赛还好点，反正选流量,365,0
2606,第四期下,6726022466176037969,,0, 刚烈，还真退赛了,366,15
2607,第四期下,6726026479865932651,Aurora,0,把曹骏投回来,366,1
2608,第四期下,6726019049470836582,,0,曹骏！,366,0
2609,第四期下,6726028695758685626,,0,  大伙 都给 曹俊助力一下,366,0
2610,第四期下,6726009699432899529,,0,唐一菲上次浴缸里边儿唱歌多  尴尬,366,1
2611,第四期下,6725738280408780430,子ོ诒 🎉 ✨,1,孙阳本人这么帅,382,26
2612,第四期下,6725738337824607989,子ོ诒 🎉 ✨,1,让我想到了二爷,384,12
2613,第四期下,6725738946656484653,格尔尼卡,2,好不容易来了为啥退啊？,383,18
2614,第四期下,6725757669819841910,柏原崇,1,是我我也不要,381,15
2615,第四期下,6725767837354795296,曾220斤的胖纸,0, 太把自己当回事了,383,41
2616,第四期下,6725772857131075191,,0, 支持曹骏，加1,384,19
2617,第四期下,6725772815406440468,,0, 唐一菲气不过直接走了,384,43
2618,第四期下,6725774907754951770,李哒哒~,0,太棒了，不喜欢看她,384,5
2619,第四期下,6725776674210905544,正直少年,2,唐一菲的选择是明智的,380,69
2620,第四期下,6725777222331990043,,0, 妈的曹俊给爷火 ！,383,11
2621,第四期下,6725778749666128153,,0,为什么瞧不上曹俊可惜了,381,21
2622,第四期下,6725779532756273049,,0, 曹俊加油＾０＾~,383,8
2623,第四期下,6725783927749329453,北,0,退的好,383,0
2624,第四期下,6725789548031801294,,0, 导演们是有问题吗？曹俊那好都不选择,381,45
2625,第四期下,6725791364669746765,,0,我已经给曹俊投票了！大家冲,381,26
2626,第四期下,6725792386937712641,,5, 她有點太高傲了,382,21
2627,第四期下,6725794268217620643,,0, 我觉得曹骏好,383,1
2628,第四期下,6725808954695420410,,0,  妈的曹俊给爷火 ！,382,16
2629,第四期下,6725810551499814410,Daisy,1,大家去唯品会给曹骏投票吧,382,1
2630,第四期下,6725810758413219639,,0,曹骏会翻红的，我从他眼睛里看到了光,384,8
2631,第四期下,6725830564793299845,,0, 真的退赛了,383,2
2632,第四期下,6725909321373382525,,0, 一开始就不看好唐一菲，接受不了当下的时局,384,0
2633,第四期下,6725956155392329118,,0, 让她演艾莉  她退赛了   她说过,382,0
2634,第四期下,6725964444384919225,,0,  唐一菲反正也没人看你,381,12
2635,第四期下,6725967479857231363,,0, 一菲坚持自己，不做艾莉，真的say goodbye了,382,0
2636,第四期下,6725968315102556478,,0, 为什么没人想想，为什么他们都不愿意选唐,380,37
2637,第四期下,6725974597607551409,,0, 我觉得黄奕太坏了，人家不想演，还非得选,381,4
2638,第四期下,6725981278635062909,,0,凌潇肃唐一菲背了那么多年黑锅,382,0
2639,第四期下,6725996297997269075,菲小妮,0, 这是做贼心虚吗？,380,9
2640,第四期下,6725997511073887952,玩笑话。,0,没想演的 就不演,384,0
2641,第四期下,6726008606753489086,,0, 直接投票曹俊吧,384,0
2642,第四期下,6726016282023625318,零度卡卡,0,曹骏很棒！,381,2
2643,第四期下,6726028646949260543,,0,唐一菲终于走了,380,20
2644,第四期下,6726031179218357322,不如不见,0,  可惜啊，曹俊。我投曹俊一票,380,6
2645,第四期下,6726032565976201078,,0, 都去给曹骏投票吧,383,3
2646,第四期下,6726036293802294647,,0, 为什么瞧不上曹俊可惜了,381,0
2647,第四期下,6726037722831716883,,0,唐真够刚的,382,0
2648,第四期下,6726004195053813616,颜颜,0, 我还是喜欢曹骏,380,2
2649,第四期下,6725985201170095251,JS.Y¹⁸⁰⁵⁹⁹⁴⁰³⁰⁰,0, 唐一菲说到做到也很明智 ,380,1
2650,第四期下,6725965362527408152,,0, 看不到曹骏吗？？三个人里演的最好的了,380,0
2651,第四期下,6725744132608171503,,5,S卡 : 谁退赛了,373,18
2652,第四期下,6725752078448701253,,5,退的好,374,31
2653,第四期下,6725756812961267021,,0, 我把！ S卡给到艾莉,374,10
2654,第四期下,6725762774225586654,Bright.Fish明,5,S卡 : 这是做贼心虚吗？,371,52
2655,第四期下,6725765195533316541,,0,S卡 : 真的退赛了,371,11
2656,第四期下,6725770708188074013,,0, 妈的曹俊给爷火 ！,373,40
2657,第四期下,6725771656053325291,,0,还越走越好，路走窄咯，虽说这个角色挺尴尬，但不至于,371,10
2658,第四期下,6725774324818001646,,0,  我觉得曹骏好,371,3
2659,第四期下,6725783465515038197,诺丝托佳,0, 投曹俊,373,2
2660,第四期下,6725783471780986579,诺丝托佳,0, 我还是喜欢曹骏,374,3
2661,第四期下,6725785380337461118,,0, 曹俊,374,0
2662,第四期下,6725785933233813108,Mignon,0, 哈哈哈哈哈哈哈哈哈哈哈,371,0
2663,第四期下,6725787095065415616,.,2,唐真够刚的,370,31
2664,第四期下,6725787763708461864,,0,唐一菲退出了,373,6
2665,第四期下,6725787840825201164,,3, 一菲坚持自己，不做艾莉，真的say goodbye了,372,36
2666,第四期下,6725788541818273373,丽丽,0, 曹骏呀！！,372,2
2667,第四期下,6725789188814467961,阿杰,0,那颜值高了 曹骏比他帅多了,373,0
2668,第四期下,6725792029038807584,,0,回村的诱惑,371,0
2669,第四期下,6725793291150307372,,0, 曹俊好棒啊 演的好,373,0
2670,第四期下,6725795859809897166,,0, 都去给曹骏投票吧,370,5
2671,第四期下,6725797070118257751,,0, 这个祝福怎么不太走心哈哈哈哈,370,5
2672,第四期下,6725800071608339494,,0,唐一菲如果不走，这部剧她绝对能🔥火，,372,8
2673,第四期下,6725801760373842750,羊羊羊,0,曹骏复活啊,370,1
2674,第四期下,6725930257133108094,,0,曹骏很棒！,370,0
2675,第四期下,6725948967064412412,,0,  把曹俊投回来,370,0
2676,第四期下,6725954619232685759,A-Darker,0,唐一菲没有把握好这一次的复出机会,372,0
2677,第四期下,6726002908711106220,,0, 拜托大家给曹骏投票让他回来啊,372,1
2678,第四期下,6726004587180267165,,0, 给曹骏投票回来吧,372,1
2679,第四期下,6725985779756580051,╰☆妳、终究不属于涐☆╮,0,上哪里投票啊 曹骏也太可惜了,373,0
2680,第四期下,6725894633903559750,yyymmm,0, 把曹俊投回来吧,374,0
2681,第四期下,6726079633298043706,蓦然,0,来玩儿的吧？就不该来，演员不应该挑角色，,372,0
2682,第四期下,6725738543547132142,,2,S卡 : 风起洛阳,387,9
2683,第四期下,6725761054295653596,,6,怪不得红不了,385,33
2684,第四期下,6725761063717112434,大鼎子的小迷妹,1,S卡 : 哈哈哈,389,5
2685,第四期下,6725761581461303805,,5,唐一菲退的好,388,35
2686,第四期下,6725761704439300830,,0, 却是唐一菲演艾利不合适,385,36
2687,第四期下,6725763788407600585,,0, 太性情了,389,3
2688,第四期下,6725766946408118831,,0, 曹骏充电，冲呀,385,9
2689,第四期下,6725769130474141096,,0, 太把自己当回事了,388,22
2690,第四期下,6725772560304686472,不露声色,0, 曹骏充电，冲呀,389,5
2691,第四期下,6725775611866324758,,0,  曹俊比很多人演的好，淘汰可惜了,387,33
2692,第四期下,6725775995937781492,,0, 支持曹骏，加1,388,4
2693,第四期下,6725776008878212559,,0,这不是高不高傲的问题吧,389,2
2694,第四期下,6725777150651646130,,0,你好骚啊,388,2
2695,第四期下,6725777534937662213,孙晓杨,6,高低给曹骏投一票 让他返场,387,12
2696,第四期下,6725780713352142633,,0,这是抄老板鱿鱼阿唐一菲,388,0
2697,第四期下,6725783468132283901,,0,是我也退,385,4
2698,第四期下,6725784510505922360,彭鱼晏,0, 支持下曹俊，还可以,388,0
2699,第四期下,6725785336904431576,,5,S卡 : 退赛太不明智了！上场演成那样，应该逆袭再走,386,63
2700,第四期下,6725785930201316721,,0,怎么给曹骏发电,389,0
2701,第四期下,6725787302934100544,,0, 唐一菲的选择是明智的,387,16
2702,第四期下,6725787459884956577,,0,曹俊回来,387,1
2703,第四期下,6725789391778196625,,0,我也支持曹骏,385,1
2704,第四期下,6725791397695696536,,0,退赛？！以后谁敢找她演戏？,389,0
2705,第四期下,6725798258801056762,Yolo,0, 她本就没啥粉丝啊,387,0
2706,第四期下,6725800173215662181,,0, 唐一菲可惜了,389,0
2707,第四期下,6725808316900472923,,0, 丑人多作怪,387,5
2708,第四期下,6725826554581155246,,0,本来冲着曹骏来看的 怎么就被淘汰了,387,0
2709,第四期下,6725829999263723341,,0, 唐一菲气不过直接走了,389,1
2710,第四期下,6725876243510786030,,0, 心疼曹俊，我觉得他才演的好,385,0
2711,第四期下,6725932770738547285,,0,哈哈哈,386,0
2712,第四期下,6725942043768713299,,0,希望大家可以善良一点，,386,2
2713,第四期下,6725951235708922491,王少,0,唐一菲终于走啦,386,5
2714,第四期下,6726007932565563314,清风徐来,0, 导演们是有问题吗？曹俊那好都不选择,385,0
2715,第四期下,6726057523633392082,,0, 微博小道消息挺准的好久之前就说退赛了,385,0
2716,第四期下,6725756292162926673,,1,S卡 : 真的退赛了,361,87
2717,第四期下,6725763601460085597,Vayne,4,真退了,364,43
2718,第四期下,6725769743929193494,,0,给曹骏投票回来吧,361,19
2719,第四期下,6725770712025596419,     人艱不拆,4,S卡 : [小金鹅8]这是不看演技的吗,363,13
2720,第四期下,6725771090749585382,,6,可以发电快去大家,362,16
2721,第四期下,6725771246426064632,,0, 一菲坚持自己，不做艾莉，真的say goodbye了,364,58
2722,第四期下,6725773033958027976,,0, 发电发电,361,2
2723,第四期下,6725776993267773505,,4,大鹏换衣服一瞬间，这节目重录过,360,11
2724,第四期下,6725777262962482815,秋木落黄,0,颜值高就是有很大的优势的,362,14
2725,第四期下,6725782313672056441,,0,没人,361,0
2726,第四期下,6725782887242859972,赛 🌟,0,  把曹俊投回来,360,17
2727,第四期下,6725783429200412264,诺丝托佳,0, 我是为了看曹俊，但是哎,364,3
2728,第四期下,6725783528061521435,小乖乖,3,啧，这咋回事啊，真退赛了？,361,1
2729,第四期下,6725784766047072895,小小,0, 唐一菲反正也没人看你,362,57
2730,第四期下,6725787165335777713,,0,噗,361,0
2731,第四期下,6725787452616227728,,0, 曹骏不错的,364,4
2732,第四期下,6725790945168042637,,0,曹骏复活啊,361,0
2733,第四期下,6725793274310195259,,0,我要去给曹俊投票,362,4
2734,第四期下,6725794650537831224,,0, 曹俊好棒啊 演的好,363,6
2735,第四期下,6725838885643029491,,0, 曹骏复活啊,363,3
2736,第四期下,6725853909177891524,,0, 大鹏一直看提词器，眼镜里一直有一行绿字在跳动,363,1
2737,第四期下,6725931038733270432,,0, 我是为了看曹俊，但是哎,364,0
2738,第四期下,6725936931294183005,,0, 我觉得黄奕太坏了，人家不想演，还非得选,363,2
2739,第四期下,6725972777046093536,,0, 感觉更打击曹俊的信心了，永远的小哪吒,362,2
2740,第四期下,6725974266627955969,,0,退了更好,360,9
2741,第四期下,6725992670393726285,,0, 大鹏主持咋总挑事呢，看热闹不嫌事大吗,360,4
2742,第四期下,6725741634022570442,,2,S卡 : 汝甚骚,407,11
2743,第四期下,6725754235264636769,Kim Heem,1,S卡 : 哈哈哈哈哈哈哈 太经典了这个剧,405,28
2744,第四期下,6725756504362166567,,0, 唐一菲，干得漂亮,407,13
2745,第四期下,6725758706278495925,,1,无法理解，为什么没人选曹俊,408,18
2746,第四期下,6725762095268696479,略略迪👿,0,喜欢孙阳,405,1
2747,第四期下,6725766353027366005,,0, 却是唐一菲演艾利不合适,405,5
2748,第四期下,6725770187834380117,霖,0,黄奕面相真的凶啊，风水啊风水，可惜了，为啥整呢,405,4
2749,第四期下,6725777069226604697,,0, 唐一菲太高傲了,407,8
2750,第四期下,6725777656299848751,,0, 唐一菲演了的话，旧话题又起,405,2
2751,第四期下,6725777705604204037,李响,0, 曹骏头一次演的许三多也很好,407,2
2752,第四期下,6725779191058902008,,0,  曹俊比很多人演的好，淘汰可惜了,405,2
2753,第四期下,6725779622455658615,沉默的大多数,0,黄奕乱选人,405,0
2754,第四期下,6725782314208963074,,0,S卡 :  支持曹骏，求求你们选他吧,408,1
2755,第四期下,6725787982399784899,展翅,6,节目组是看不到观众的反应的吗？！给曹俊一个机会吧,409,15
2756,第四期下,6725802478059844061,,0,既然要追求刺激，那就贯彻到底喽,408,9
2757,第四期下,6725805610333570136,,0,给曹骏发电,407,1
2758,第四期下,6725808605807966883,小月（设我为星标🌟）,0, 演习角色而已 为什么总要往自己身上按？,407,0
2759,第四期下,6725818229852765375,,0,曹俊回来,405,1
2760,第四期下,6725931275640834938,,5,你好骚啊,406,10
2761,第四期下,6725963073224636733,不将就,0,这是抄老板鱿鱼阿唐一菲,408,0
2762,第四期下,6725992881694719742,,0, 曹俊好棒啊 演的好,408,0
2763,第四期下,6726010060923149485,,0,给曹骏投票啊,406,1
2764,第四期下,6726015632821129359,,0, 在哪,406,0
2765,第四期下,6726034146465443967,~🌾橙 樱🦩  ~,0, 唐一菲太高傲了,409,8
2766,第四期下,6726034124516651097,~🌾橙 樱🦩  ~,0,承受不了压力呗，还能因为啥退,407,0
2767,第四期下,6725997749034524869,,0, 曹俊演的很好呀 导演是咋想了 ,409,2
2768,第四期下,6726047878205699281,,0,黄奕也是够了，直接把人逼走,408,1
2769,第四期下,6726055718132624178,,0, 我还以为瞎扯的,406,1
2770,第四期下,6726064076587771941,L💍,0,给曹骏充电啦,406,0
2771,第四期下,6725847757359654883,鲨鱼菲特,0,这一趟来的好 好好回家带孩子吧,408,0
2772,第四期下,6726074194439898269,,0, 不知道为啥，特别期待任敏和曹俊演对手戏,408,1
2773,第四期下,6725825091995158962,,0,太欺负人了退得好,409,0
2774,第四期下,6725824796572186564,,0,S卡 : 看看曹俊吧！,409,0
2775,第四期下,6726093634661719202,,0,曹骏加油啊！,407,0
2776,第四期下,6726095021684229351,,0,  好喜欢曹俊啊,409,0
2777,第四期下,6725813235775639602,,0, 别骚了，品如的衣柜马上空了,406,3
2778,第四期下,6726118171587317711,零,0, 名场面,406,0
2779,第四期下,6725812364710014991,栗清欢,0, 看看曹俊吧！,409,2
2780,第四期下,6725812084366573273,,3,已经给曹俊投票，意难平,406,0
2781,第四期下,6726134293581727921,辉,0,名场面,409,0
2782,第四期下,6725775096834176532,圣雪天使,3,S卡 : 品如的衣柜我搬来了🗄🗄🗄,402,18
2783,第四期下,6725775439757289612,圣雪天使,3,S卡 : 别骚了，品如的衣柜马上空了,401,27
2784,第四期下,6726096298635890411,ベ☆小强呐,6,求求你们，品如的衣柜已经空了,404,10
2785,第四期下,6725738881771619606,小叽叽向前,1,S卡 : 黄奕黄奕啊啊啊,400,11
2786,第四期下,6725750291330267514,ᶫᵒᵛᵉᵧₒᵤ💫 .,0, 名场面,401,7
2787,第四期下,6725752790346905368,,0, 退的好，鼓掌！[圈粉8,402,6
2788,第四期下,6725763532622164798,叶儿,0, 希望曹俊和上一季明道一样走到最后,402,14
2789,第四期下,6725769803053124541,山丘🙂,0,hhh 突然觉得洪世贤有点帅,404,1
2790,第四期下,6725770247531862970,,0, 我把！ S卡给到艾莉,404,3
2791,第四期下,6725777580559372648,李响,0, 曹骏就是太乖了都不说话。他好优秀,404,11
2792,第四期下,6725778528747927204,,0,  给曹骏投票,404,1
2793,第四期下,6725782177523972514,,2,为所有爱执着的痛🎵🎵🎵,403,13
2794,第四期下,6725782639820175045,,2,品如的衣柜我搬来了🗄🗄🗄,404,2
2795,第四期下,6725783545488844298,,5, 唐一菲根本没法演这个,403,9
2796,第四期下,6725788679866404405,,0,暗箱的吗 曹俊都走了,404,0
2797,第四期下,6725789475320303881,,0,  怎么投票啊,403,1
2798,第四期下,6725793352887283663,想飞的蜗牛^田辉@Teddy,0, 估计节目组的出场费好不够高,403,0
2799,第四期下,6725793567140727253,,0, 唐一菲气不过直接走了,403,1
2800,第四期下,6725795802175255906,,0,有什么好气的呢。你丢弃的也正是别人求之不得的啊,404,0
2801,第四期下,6725810274806770597,,0,  必须给曹骏打扣，演技不错，又是童年男神,401,1
2802,第四期下,6725867591673823235,,0,唐一菲演的话就成本色出演了。,401,1
2803,第四期下,6725925944852719910,,0, 妈的曹俊给爷火 ！,402,2
2804,第四期下,6725955681931210245,,0,怪不得红不了,400,4
2805,第四期下,6725957811059224690,,0,给曹骏发电了，是金子总会发光的,401,1
2806,第四期下,6725936175069559822,,0, 我都不明白回家的诱惑怎么会适合在这个舞台上演,403,0
2807,第四期下,6725966126393095889,,0,  曹俊,401,0
2808,第四期下,6726018691890661655,,0, 为甚不选择曹骏？,402,0
2809,第四期下,6726043533985383768,,0,唐一菲的选择是明智的,400,2
2810,第四期下,6726050775220865822,蒋章,0, 太把自己当回事了,401,0
2811,第四期下,6726063590627328746,,0,  曹俊一定很失望啊,402,0
2812,第四期下,6726066378164960501,,0, 你好骚啊,402,0
2813,第四期下,6725849077260986941,,0, 曹骏充电，冲呀,400,1
2814,第四期下,6725831944999992906,,0,😂,403,0
2815,第四期下,6726088982024172438,,0, 我是为了看曹俊，但是哎,403,0
2816,第四期下,6725819874926592370,,0, 支持曹骏，加1,402,0
2817,第四期下,6726118030343434255,吴美丽,5,  妈的曹俊给爷火 ！,400,1
2818,第四期下,6726154476396717829,,0,我觉得艾丽这角色很好啊，为什么这么排斥,400,0
2819,第四期下,6726163041228409752,HY婵,0, 投票给演员曹俊,400,0
2820,第四期下,6726165178549248616,,0,  这是做贼心虚吗？,400,0
2821,第四期下,6726413692532440846,,0,退赛就不用被淘汰，明智,401,1
2822,第四期下,6725738371442255782,食野之苹,3,S卡 : 我是第一个吗,395,8
2823,第四期下,6725756847430057367,A，,6,黄奕乱选人,398,6
2824,第四期下,6725760589336082528,明月清风,0,承受不了压力呗，还能因为啥退,398,11
2825,第四期下,6725763731714150411,Vayne,0,给曹骏投票啊,395,10
2826,第四期下,6725767398310821469,,0,？？？,395,0
2827,第四期下,6725769186993751587,,0,这不叫心虚，这是黄奕故意给人扣帽子呢,395,0
2828,第四期下,6725769976584064382,卢可,0, 太把自己当回事了,395,0
2829,第四期下,6725770233613840384,,2,S卡 :  支持曹骏，求求你们选他吧,397,20
2830,第四期下,6725775522677322410,,5,S卡 : ⊙∀⊙！,396,6
2831,第四期下,6725775713770173498,,0, 唐一菲气不过直接走了,398,2
2832,第四期下,6725777450343056257,李响,0, 喜欢曹骏曹骏演的最好好真眼睛里有东西,395,1
2833,第四期下,6725777644539020310,A柯理即学园丁老师 18076180068,0,给曹骏充电啦,398,4
2834,第四期下,6725778875924070680,,0, 唐一菲根本没法演这个,395,0
2835,第四期下,6725779031871124516,,0,谁没有底线啊，谁会挖苦自己呢,397,8
2836,第四期下,6725780243275520653,,0, 还是过不了心里的关，逸飞直接退赛了,395,1
2837,第四期下,6725782173351651492,星星,2,真退赛。可以的。敬你是条汉子,399,16
2838,第四期下,6725783688296507246,,0, 曹俊演的很好呀 导演是咋想了 ,396,9
2839,第四期下,6725784376883785195,,0,这不是高不高傲的问题吧,396,2
2840,第四期下,6725787460157600884,糖朝,0, 支持曹骏，加1,397,2
2841,第四期下,6725791746471688788,,0,黄奕也是够了，直接把人逼走,396,1
2842,第四期下,6725798993647355665,,0,  曹俊,397,0
2843,第四期下,6725800921806606596,,0,曹俊，意难平,396,0
2844,第四期下,6725803699018864097,,0,我已经给曹俊投票了！大家冲,398,2
2845,第四期下,6725811422367349459,💕Super云🎈,0,好不容易来了为啥退啊？,396,0
2846,第四期下,6725824741983319949,,0,  必须给曹骏打扣，演技不错，又是童年男神,397,3
2847,第四期下,6725833850560724072,,6,他天天,399,1
2848,第四期下,6725929909015257733,,0, 唐一菲的选择是明智的,398,1
2849,第四期下,6725945974528179697,,0, 已投曹骏,397,1
2850,第四期下,6725948012066534859,,0,心疼曹俊,399,5
2851,第四期下,6725949801869019644,,0, 投曹俊 必须得投 曹俊太可惜了叭 明明演的很好,397,0
2852,第四期下,6725938972783558164,,0, 我把！ S卡给到艾莉,398,0
2853,第四期下,6725958378948337426,,0, 所以退赛了 可以再多个名额吗,396,0
2854,第四期下,6725959165999773425,,0, 曹俊是大家心中的第一,398,0
2855,第四期下,6725959697343911284,一枚俗人🍃,0,心疼曹骏，心疼曹骏,397,0
2856,第四期下,6725981812380859107,张有鼎,0,丑菲终于走了,396,0
2857,第四期下,6725991467984558045,,0, 妈的曹俊给爷火 ！,399,2
2858,第四期下,6726008303013524599,,0,怪不得红不了,399,1
2859,第四期下,6726016838812236834,阿阿阿晗,0,曹俊曹俊曹俊回来,399,0
2860,第四期下,6726019159001596770,🌸 青鸾*,0, 曹俊最棒！,399,0
2861,第四期下,6726025165257818261,,0,曹俊真的很不错诶,399,0
2862,第四期下,6725756466360775361,,3,太喜欢这个片子了,415,12
2863,第四期下,6725763826891343180,Vayne,4,曹骏去演点综艺吧,417,23
2864,第四期下,6725766073176017291,,6,无法理解，为什么没人选曹俊,419,40
2865,第四期下,6725767426677910893,阑珊故我。,0,唐一菲前夫是凌潇肃，你觉得她演是不是在揭她伤疤,419,27
2866,第四期下,6725768694443031149,,0, 你好骚啊,417,8
2867,第四期下,6725770271480377354,,0, 希望曹俊和上一季明道一样走到最后,415,3
2868,第四期下,6725770242997820333,冀志杰,0,把唐一菲投回来，哈哈哈哈,415,20
2869,第四期下,6725775921309533442,柠meng,3,S卡 : 你好骚啊,418,17
2870,第四期下,6725776008742991631,,0,我就喜欢黄奕,417,2
2871,第四期下,6725786828852940107,,0, 唐一菲，干得漂亮,418,14
2872,第四期下,6725792051990340716,,0,S卡 : 大鹏瞬间换了衣服,419,5
2873,第四期下,6725792537970405699,,6,为什么不演，那人家本来的演员怎么能演,416,12
2874,第四期下,6725792989144351340,,0, 唐一菲演了的话，旧话题又起,415,1
2875,第四期下,6725861099289379853,,0,演员不能因为自己的原因就拒绝角色 那不是好演员,416,13
2876,第四期下,6725941093483390174,,0, 不是演得好不好，导演喜欢打造,419,2
2877,第四期下,6725960235871609480,,0, 你好骚啊,416,4
2878,第四期下,6725960940833413901,,0,为什么我觉得三个人里就曹骏演的好,416,0
2879,第四期下,6726007386148379185,妄想症か,0,其实我是想来听这句你好骚啊,416,7
2880,第四期下,6726011764582057403,,0, 有内味了,415,1
2881,第四期下,6726008182709660020,陌然,0, 唐一菲根本没法演这个,415,1
2882,第四期下,6726003203235133615,皮皮南瓜丶,0, 真牛，直接把真艾莉找来了,416,1
2883,第四期下,6726047912054737083,,0, 却是唐一菲演艾利不合适,416,0
2884,第四期下,6726050504393651579,,0, 哈哈哈哈哈哈哈哈,419,1
2885,第四期下,6726059572387630230,,0,S卡 : 十年了，好快啊！,417,0
2886,第四期下,6726063654443664176,,0,   曹俊比很多人演的好，淘汰可惜了,418,2
2887,第四期下,6725859888556700346,孙超人,0,退赛很正常啊，我觉得她做的没什么不对的,415,0
2888,第四期下,6726067456836047298,,0, 有没有人看过双面佳人，哈哈哈，知道这部剧的,417,2
2889,第四期下,6725844982424904399,,0,S卡 :  支持曹骏，求求你们选他吧,418,2
2890,第四期下,6725829638326071460,,0,S卡 : 你好骚啊,419,0
2891,第四期下,6726089542375810284,偲偲💋,0,心疼曹骏 他演的挺好的,419,0
2892,第四期下,6725821222035323514,森屿海巷,3, 曹骏头一次演的许三多也很好,415,0
2893,第四期下,6726107736862553960,,0, 唐一菲太高傲了,416,0
2894,第四期下,6726110345280292008,,0,我投曹骏！,418,1
2895,第四期下,6725812688146341200,杨春十一,0,不是认不出来是觉得和品如长得一样但是性格完全不一样,419,0
2896,第四期下,6726127434077846954,,0, 曹俊演的很好呀 导演是咋想了 ,417,1
2897,第四期下,6726135326861365544,,4,哈哈哈点了颗痣,418,1
2898,第四期下,6726148324451621449,,0,给曹骏发电,417,0
2899,第四期下,6726168827639830956,麻花心,0,唐的前夫演技蛮好的,418,0
2900,第四期下,6725798436937384641,,0, 汝甚骚,418,2
2901,第四期下,6725767097910574009,小罗,0, 唐没必要这样啊，要出道必然要面对这个，不坦然怎么行呢,417,0
2902,第四期下,6725738330941059248,,5,你好骚,410,10
2903,第四期下,6725779644882602149,沉默的大多数,0,S卡 : 看看曹俊吧！,410,2
2904,第四期下,6725789801167393793,,6,  曹俊比很多人演的好，淘汰可惜了,412,6
2905,第四期下,6725795513620698735,,0, 曹骏,412,1
2906,第四期下,6725795623679282148,trying,5, 退的好，鼓掌！[圈粉8,411,5
2907,第四期下,6725808074536449881,,0,曹骏太乖了，会哭的孩子才有糖吃,412,3
2908,第四期下,6725833305162805633,,4,唐一菲干的漂亮！,413,25
2909,第四期下,6725929456282047961,修仙,0, 这完全是侮辱,412,0
2910,第四期下,6725934488799948971,,0,真是醉了,412,0
2911,第四期下,6725941020241100037,,6,发电要花钱,413,2
2912,第四期下,6725831099365733662,,0,三个香港人哈哈哈,410,0
2913,第四期下,6725948680929003884,,0,你好骚啊,410,0
2914,第四期下,6725952819859490553,A LEON,0, 你好骚啊 经典的狠,413,3
2915,第四期下,6725955293463161924,,0,  必须给曹骏打扣，演技不错，又是童年男神,410,0
2916,第四期下,6725960922101652220,,0, 曹骏就是太乖了都不说话。他好优秀,411,2
2917,第四期下,6725964255642232152,,0,本色出演怕什么？,412,0
2918,第四期下,6725966972752952252,因辍斯汀,0, 曹骏真的不错,410,0
2919,第四期下,6725975301378555514,,0,唐一菲的选择是明智的,413,1
2920,第四期下,6725992889458376461,,0,投曹骏,411,2
2921,第四期下,6726000485452981276,jydzm,1,求求了给曹骏投票发电吧,414,4
2922,第四期下,6726010928321019219,,0,S卡 : 品如的衣柜我搬来了🗄🗄🗄,411,1
2923,第四期下,6726018706934265724,,0,支持曹骏,410,0
2924,第四期下,6726029781592682424,,0, 希望曹俊和上一季明道一样走到最后,410,1
2925,第四期下,6726030169162134449,,0,暗箱的吗 曹俊都走了,413,0
2926,第四期下,6726034162084672513,~🌾橙 樱🦩  ~,0,这是抄老板鱿鱼阿唐一菲,412,0
2927,第四期下,6726039494367618896,,0, 哈哈哈哈哈哈哈哈,413,1
2928,第四期下,6726002532377888386,,0, 期待曹骏回来,411,0
